rental_ID,user_ID,user_role,gadget_ID,gadget_name,gadget_category,rental_date,return_date,duration_days,daily_rate,total_cost,event_type,recommended_gadget,specific_event,event_priority,event_start_date,event_end_date,days_until_event,days_since_event_start,is_event_day,brand,gadget_subcategory,day_of_week,is_weekend,week_of_season,month,season,hour_of_day,time_period,is_holiday_season,year_level,course,major,has_personal_laptop,total_previous_rentals,avg_rental_duration,preferred_category,price_tier,spec_ram,spec_storage,spec_processor,battery_life,weight_kg,display_size,calculator_type,camera_megapixels,condition,rental_status,late_fee
R00628,U0714,Faculty,G019,Gadget_19,Projector,2024-07-26 00:00:00,2024-07-28 00:00:00,2,240,480,Regular Week,Laptop,Regular Week,0,2024-07-24 00:00:00,2024-07-29 00:00:00,-2,2,TRUE,Epson,HD Projector,Friday,FALSE,30,July,Rainy,14,Afternoon,FALSE,,BSIT,Data Science,FALSE,4,3.333333333,Projector,Premium,,,,17,2.13,16.2,,,Fair,Returned,0
R00629,U0021,Faculty,G001,Gadget_1,Laptop,2024-12-12 00:00:00,2024-12-17 00:00:00,5,332,1660,Regular Week,Laptop,Regular Week,0,2024-12-08 00:00:00,2024-12-13 00:00:00,-4,4,TRUE,Dell,Ultrabook,Thursday,FALSE,50,December,Dry,15,Afternoon,TRUE,,BSIT,Networking,FALSE,15,4.333333333,Laptop,Premium,32GB,256GB,M2,17,2.58,15.2,,,Good,Returned,0
R00630,U0124,Staff,G027,Gadget_27,Laptop,2024-05-30 00:00:00,2024-06-06 00:00:00,7,132,924,Regular Week,Laptop,Regular Week,0,2024-05-28 00:00:00,2024-06-02 00:00:00,-2,2,TRUE,Dell,Ultrabook,Thursday,FALSE,22,May,Dry,9,Morning,FALSE,,BSIT,Programming,FALSE,25,4.666666667,Laptop,Mid-range,16GB,1TB,M2,17,2.77,15.2,,,Excellent,Returned,0
R00631,U0685,Student,G031,Gadget_31,Camera,2024-08-18 00:00:00,2024-08-21 00:00:00,3,69,207,Regular Week,Laptop,Regular Week,0,2024-08-14 00:00:00,2024-08-19 00:00:00,-4,4,TRUE,Canon,DSLR,Sunday,TRUE,33,August,Rainy,15,Afternoon,FALSE,3,BSIT,Data Science,TRUE,22,5,Camera,Premium,,,,14,2.8,14.2,,32,Excellent,Returned,0
R00632,U0229,Staff,G007,Gadget_7,Calculator,2024-09-22 00:00:00,2024-09-26 00:00:00,4,473,1892,Regular Week,Laptop,Regular Week,0,2024-09-20 00:00:00,2024-09-25 00:00:00,-2,2,TRUE,Casio,Scientific,Sunday,TRUE,38,September,Rainy,17,Afternoon,FALSE,,Engineering,Programming,FALSE,7,4.666666667,Calculator,Mid-range,,,,5,2.76,11.4,Basic,,Good,Returned,0
R00633,U0873,Student,G026,Gadget_26,Camera,2024-06-15 00:00:00,2024-06-16 00:00:00,1,284,284,Regular Week,Laptop,Regular Week,0,2024-06-12 00:00:00,2024-06-17 00:00:00,-3,3,TRUE,Canon,DSLR,Saturday,TRUE,24,June,Rainy,11,Morning,FALSE,1,BSIT,Networking,FALSE,9,2.666666667,Camera,Mid-range,,,,17,2.55,12.2,,24,Excellent,Returned,0
R00634,U0178,Faculty,G019,Gadget_19,Projector,2024-05-30 00:00:00,2024-06-04 00:00:00,5,240,1200,Regular Week,Laptop,Regular Week,0,2024-05-26 00:00:00,2024-05-31 00:00:00,-4,4,TRUE,Epson,HD Projector,Thursday,FALSE,22,May,Dry,11,Morning,FALSE,,BSCS,Data Science,TRUE,13,3.333333333,Projector,Mid-range,,,,14,1.64,16.9,,,Good,Returned,0
R00635,U0218,Staff,G043,Gadget_43,Camera,2024-04-20 00:00:00,2024-04-25 00:00:00,5,223,1115,Regular Week,Laptop,Regular Week,0,2024-04-19 00:00:00,2024-04-24 00:00:00,-1,1,TRUE,Canon,DSLR,Saturday,TRUE,16,April,Dry,13,Afternoon,TRUE,,BSIS,Networking,FALSE,22,3.666666667,Camera,Budget,,,,12,2.3,13.9,,48,Good,Returned,0
R00636,U0340,Staff,G039,Gadget_39,Camera,2024-01-02 00:00:00,2024-01-04 00:00:00,2,170,340,Regular Week,Laptop,Regular Week,0,2023-12-29 00:00:00,2024-01-03 00:00:00,-4,4,TRUE,Canon,DSLR,Tuesday,FALSE,1,January,Dry,15,Afternoon,FALSE,,Engineering,Data Science,TRUE,27,4,Camera,Premium,,,,11,1.64,13.9,,48,Fair,Returned,0
R00637,U0752,Student,G044,Gadget_44,Calculator,2024-02-26 00:00:00,2024-03-02 00:00:00,5,112,560,Regular Week,Laptop,Regular Week,0,2024-02-25 00:00:00,2024-03-01 00:00:00,-1,1,TRUE,Casio,Scientific,Monday,FALSE,9,February,Dry,14,Afternoon,FALSE,4,BSIT,Programming,TRUE,23,4,Calculator,Mid-range,,,,16,1.34,11.5,Basic,,Good,Returned,0
R00638,U0996,Staff,G037,Gadget_37,Calculator,2024-07-12 00:00:00,2024-07-13 00:00:00,1,445,445,Regular Week,Laptop,Regular Week,0,2024-07-11 00:00:00,2024-07-16 00:00:00,-1,1,TRUE,Casio,Scientific,Friday,FALSE,28,July,Rainy,17,Afternoon,FALSE,,BSCS,Networking,TRUE,12,2.666666667,Calculator,Mid-range,,,,9,2.15,11.1,Basic,,Excellent,Returned,0
R00639,U0721,Student,G028,Gadget_28,Tablet,2024-07-01 00:00:00,2024-07-08 00:00:00,7,345,2415,Regular Week,Laptop,Regular Week,0,2024-06-30 00:00:00,2024-07-05 00:00:00,-1,1,TRUE,Apple,iPad,Monday,FALSE,27,July,Rainy,12,Morning,FALSE,2,BSIS,Networking,TRUE,15,4.333333333,Tablet,Budget,,,,18,2.54,11.5,,,Excellent,Returned,0
R00640,U0596,Faculty,G018,Gadget_18,Calculator,2024-08-01 00:00:00,2024-08-06 00:00:00,5,445,2225,Regular Week,Laptop,Regular Week,0,2024-07-28 00:00:00,2024-08-02 00:00:00,-4,4,TRUE,Casio,Scientific,Thursday,FALSE,31,August,Rainy,8,Morning,FALSE,,BSIT,Programming,TRUE,7,4.333333333,Calculator,Mid-range,,,,17,1.09,14.6,Graphing,,Fair,Returned,0
R00641,U0465,Student,G047,Gadget_47,Calculator,2024-09-07 00:00:00,2024-09-09 00:00:00,2,110,220,Regular Week,Laptop,Regular Week,0,2024-09-05 00:00:00,2024-09-10 00:00:00,-2,2,TRUE,Casio,Scientific,Saturday,TRUE,36,September,Rainy,17,Afternoon,FALSE,3,BSCS,Networking,TRUE,1,4.666666667,Calculator,Budget,,,,16,2.73,15,Basic,,Fair,Returned,0
R00642,U0607,Faculty,G013,Gadget_13,Tablet,2024-05-19 00:00:00,2024-05-24 00:00:00,5,358,1790,Regular Week,Laptop,Regular Week,0,2024-05-16 00:00:00,2024-05-21 00:00:00,-3,3,TRUE,Apple,iPad,Sunday,TRUE,20,May,Dry,16,Afternoon,FALSE,,BSIT,Programming,FALSE,7,4,Tablet,Budget,,,,13,1.49,14,,,Good,Returned,0
R00643,U0060,Faculty,G039,Gadget_39,Camera,2024-08-25 00:00:00,2024-08-27 00:00:00,2,170,340,Regular Week,Laptop,Regular Week,0,2024-08-24 00:00:00,2024-08-29 00:00:00,-1,1,TRUE,Canon,DSLR,Sunday,TRUE,34,August,Rainy,13,Afternoon,FALSE,,BSCS,Programming,TRUE,27,3,Camera,Budget,,,,12,2.6,13.6,,48,Good,Returned,0
R00644,U0076,Student,G039,Gadget_39,Camera,2024-03-26 00:00:00,2024-03-31 00:00:00,5,170,850,Exam Week,Scientific Calculator,Exam Week,7,2024-03-25 00:00:00,2024-03-30 00:00:00,-1,1,TRUE,Canon,DSLR,Tuesday,FALSE,13,March,Dry,9,Morning,FALSE,3,BSCS,Networking,TRUE,26,4,Camera,Budget,,,,16,1.75,14.7,,48,Excellent,Returned,0
R00645,U0860,Staff,G018,Gadget_18,Calculator,2024-03-06 00:00:00,2024-03-10 00:00:00,4,445,1780,Exam Week,Scientific Calculator,Exam Week,7,2024-03-04 00:00:00,2024-03-09 00:00:00,-2,2,TRUE,Casio,Scientific,Wednesday,FALSE,10,March,Dry,14,Afternoon,FALSE,,Engineering,Data Science,TRUE,12,3.666666667,Calculator,Premium,,,,11,1.79,13.5,Basic,,Excellent,Returned,0
R00646,U0345,Faculty,G005,Gadget_5,Tablet,2024-08-07 00:00:00,2024-08-09 00:00:00,2,452,904,Regular Week,Laptop,Regular Week,0,2024-08-03 00:00:00,2024-08-08 00:00:00,-4,4,TRUE,Apple,iPad,Wednesday,FALSE,32,August,Rainy,11,Morning,FALSE,,BSIS,Programming,FALSE,28,3.666666667,Tablet,Mid-range,,,,18,1.07,16.5,,,Excellent,Returned,0
R00647,U0248,Student,G046,Gadget_46,Projector,2024-01-06 00:00:00,2024-01-07 00:00:00,1,340,340,Regular Week,Laptop,Regular Week,0,2024-01-03 00:00:00,2024-01-08 00:00:00,-3,3,TRUE,Epson,HD Projector,Saturday,TRUE,1,January,Dry,16,Afternoon,FALSE,3,Engineering,Networking,FALSE,4,2.333333333,Projector,Mid-range,,,,13,1.9,15.7,,,Excellent,Returned,0
R00648,U0425,Staff,G008,Gadget_8,Tablet,2024-03-13 00:00:00,2024-03-17 00:00:00,4,63,252,Exam Week,Scientific Calculator,Exam Week,7,2024-03-11 00:00:00,2024-03-16 00:00:00,-2,2,TRUE,Apple,iPad,Wednesday,FALSE,11,March,Dry,13,Afternoon,FALSE,,Engineering,Networking,TRUE,5,2.333333333,Tablet,Mid-range,,,,10,1.85,15.6,,,Fair,Returned,0
R00649,U0092,Faculty,G042,Gadget_42,Laptop,2024-08-21 00:00:00,2024-08-25 00:00:00,4,219,876,Regular Week,Laptop,Regular Week,0,2024-08-17 00:00:00,2024-08-22 00:00:00,-4,4,TRUE,Dell,Ultrabook,Wednesday,FALSE,34,August,Rainy,14,Afternoon,FALSE,,BSCS,Data Science,TRUE,25,3,Laptop,Budget,32GB,256GB,Intel i7,11,1.73,12.2,,,Excellent,Returned,0
R00650,U0941,Student,G034,Gadget_34,Tablet,2024-12-12 00:00:00,2024-12-13 00:00:00,1,82,82,Regular Week,Laptop,Regular Week,0,2024-12-10 00:00:00,2024-12-15 00:00:00,-2,2,TRUE,Apple,iPad,Thursday,FALSE,50,December,Dry,9,Morning,TRUE,2,BSIS,Networking,FALSE,22,3,Tablet,Premium,,,,9,1.55,14.8,,,Fair,Returned,0
R00651,U0085,Student,G034,Gadget_34,Tablet,2024-03-03 00:00:00,2024-03-04 00:00:00,1,82,82,Exam Week,Scientific Calculator,Exam Week,7,2024-03-01 00:00:00,2024-03-06 00:00:00,-2,2,TRUE,Apple,iPad,Sunday,TRUE,9,March,Dry,17,Afternoon,FALSE,1,BSCS,Data Science,FALSE,12,2,Tablet,Budget,,,,16,1.53,16.5,,,Good,Returned,0
R00652,U0216,Faculty,G036,Gadget_36,Calculator,2024-06-11 00:00:00,2024-06-15 00:00:00,4,391,1564,Regular Week,Laptop,Regular Week,0,2024-06-08 00:00:00,2024-06-13 00:00:00,-3,3,TRUE,Casio,Scientific,Tuesday,FALSE,24,June,Rainy,9,Morning,FALSE,,BSCS,Data Science,FALSE,13,2,Calculator,Budget,,,,13,1.81,15,Basic,,Fair,Returned,0
R00653,U0450,Faculty,G045,Gadget_45,Laptop,2024-11-08 00:00:00,2024-11-10 00:00:00,2,415,830,Regular Week,Laptop,Regular Week,0,2024-11-04 00:00:00,2024-11-09 00:00:00,-4,4,TRUE,Dell,Ultrabook,Friday,FALSE,45,November,Rainy,17,Afternoon,FALSE,,BSIT,Programming,FALSE,26,2.333333333,Laptop,Mid-range,8GB,1TB,M2,5,1.57,12.7,,,Good,Returned,0
R00654,U0380,Staff,G040,Gadget_40,Camera,2024-04-07 00:00:00,2024-04-08 00:00:00,1,118,118,Regular Week,Laptop,Regular Week,0,2024-04-06 00:00:00,2024-04-11 00:00:00,-1,1,TRUE,Canon,DSLR,Sunday,TRUE,14,April,Dry,14,Afternoon,TRUE,,BSIT,Programming,TRUE,11,2.333333333,Camera,Mid-range,,,,8,1.58,14,,32,Fair,Returned,0
R00655,U0944,Faculty,G048,Gadget_48,Projector,2024-09-21 00:00:00,2024-09-27 00:00:00,6,51,306,Regular Week,Laptop,Regular Week,0,2024-09-17 00:00:00,2024-09-22 00:00:00,-4,4,TRUE,Epson,HD Projector,Saturday,TRUE,38,September,Rainy,10,Morning,FALSE,,BSIS,Programming,FALSE,26,3,Projector,Mid-range,,,,19,1.91,16.6,,,Fair,Returned,0
R00656,U0991,Student,G045,Gadget_45,Laptop,2024-01-10 00:00:00,2024-01-13 00:00:00,3,415,1245,Regular Week,Laptop,Regular Week,0,2024-01-06 00:00:00,2024-01-11 00:00:00,-4,4,TRUE,Dell,Ultrabook,Wednesday,FALSE,2,January,Dry,13,Afternoon,FALSE,1,BSCS,Networking,TRUE,25,3.333333333,Laptop,Budget,16GB,512GB,M2,9,1.72,11.4,,,Fair,Returned,0
R00657,U0092,Staff,G042,Gadget_42,Laptop,2024-08-23 00:00:00,2024-08-28 00:00:00,5,219,1095,Regular Week,Laptop,Regular Week,0,2024-08-21 00:00:00,2024-08-26 00:00:00,-2,2,TRUE,Dell,Ultrabook,Friday,FALSE,34,August,Rainy,9,Morning,FALSE,,Engineering,Data Science,TRUE,28,4.666666667,Laptop,Mid-range,8GB,512GB,M2,8,1.11,14.9,,,Excellent,Returned,0
R00658,U0942,Faculty,G031,Gadget_31,Camera,2024-12-24 00:00:00,2024-12-26 00:00:00,2,69,138,Regular Week,Laptop,Regular Week,0,2024-12-22 00:00:00,2024-12-27 00:00:00,-2,2,TRUE,Canon,DSLR,Tuesday,FALSE,52,December,Dry,9,Morning,TRUE,,BSIS,Data Science,FALSE,20,3.333333333,Camera,Premium,,,,16,1.86,12.1,,48,Fair,Returned,0
R00659,U0925,Staff,G044,Gadget_44,Calculator,2024-08-15 00:00:00,2024-08-16 00:00:00,1,112,112,Regular Week,Laptop,Regular Week,0,2024-08-14 00:00:00,2024-08-19 00:00:00,-1,1,TRUE,Casio,Scientific,Thursday,FALSE,33,August,Rainy,16,Afternoon,FALSE,,BSIT,Networking,FALSE,6,2.666666667,Calculator,Budget,,,,7,1.8,12.4,Basic,,Fair,Returned,0
R00660,U0600,Staff,G030,Gadget_30,Laptop,2024-09-15 00:00:00,2024-09-21 00:00:00,6,170,1020,Regular Week,Laptop,Regular Week,0,2024-09-13 00:00:00,2024-09-18 00:00:00,-2,2,TRUE,Dell,Ultrabook,Sunday,TRUE,37,September,Rainy,10,Morning,FALSE,,BSCS,Data Science,FALSE,26,3,Laptop,Budget,16GB,512GB,M2,6,1.98,14.4,,,Good,Returned,0
R00661,U0433,Student,G002,Gadget_2,Projector,2024-06-03 00:00:00,2024-06-10 00:00:00,7,98,686,Regular Week,Laptop,Regular Week,0,2024-06-01 00:00:00,2024-06-06 00:00:00,-2,2,TRUE,Epson,HD Projector,Monday,FALSE,23,June,Rainy,9,Morning,FALSE,3,BSCS,Networking,FALSE,9,4.666666667,Projector,Mid-range,,,,16,2.29,16.7,,,Excellent,Returned,0
R00662,U0914,Student,G040,Gadget_40,Camera,2024-08-12 00:00:00,2024-08-17 00:00:00,5,118,590,Regular Week,Laptop,Regular Week,0,2024-08-10 00:00:00,2024-08-15 00:00:00,-2,2,TRUE,Canon,DSLR,Monday,FALSE,33,August,Rainy,15,Afternoon,FALSE,3,BSCS,Data Science,FALSE,25,6,Camera,Premium,,,,15,1.54,11.1,,24,Excellent,Returned,0
R00663,U0193,Student,G034,Gadget_34,Tablet,2024-03-12 00:00:00,2024-03-18 00:00:00,6,82,492,Exam Week,Scientific Calculator,Exam Week,7,2024-03-10 00:00:00,2024-03-15 00:00:00,-2,2,TRUE,Apple,iPad,Tuesday,FALSE,11,March,Dry,11,Morning,FALSE,1,Engineering,Programming,FALSE,10,6,Tablet,Premium,,,,11,2.82,11.4,,,Good,Returned,0
R00664,U0218,Faculty,G029,Gadget_29,Camera,2024-05-10 00:00:00,2024-05-14 00:00:00,4,161,644,Regular Week,Laptop,Regular Week,0,2024-05-06 00:00:00,2024-05-11 00:00:00,-4,4,TRUE,Canon,DSLR,Friday,FALSE,19,May,Dry,8,Morning,FALSE,,BSCS,Data Science,TRUE,8,5,Camera,Budget,,,,17,1.76,14.4,,32,Fair,Returned,0
R00665,U0678,Student,G014,Gadget_14,Laptop,2024-07-15 00:00:00,2024-07-22 00:00:00,7,437,3059,Regular Week,Laptop,Regular Week,0,2024-07-12 00:00:00,2024-07-17 00:00:00,-3,3,TRUE,Dell,Ultrabook,Monday,FALSE,29,July,Rainy,10,Morning,FALSE,2,BSCS,Programming,TRUE,7,5.666666667,Laptop,Premium,16GB,256GB,M2,5,2.71,14.8,,,Good,Returned,0
R00666,U0985,Student,G005,Gadget_5,Tablet,2024-03-15 00:00:00,2024-03-22 00:00:00,7,452,3164,Exam Week,Scientific Calculator,Exam Week,7,2024-03-14 00:00:00,2024-03-19 00:00:00,-1,1,TRUE,Apple,iPad,Friday,FALSE,11,March,Dry,15,Afternoon,FALSE,3,BSIT,Networking,TRUE,4,6,Tablet,Premium,,,,19,2.89,13.4,,,Good,Returned,0
R00667,U0711,Staff,G014,Gadget_14,Laptop,2024-07-25 00:00:00,2024-07-27 00:00:00,2,437,874,Regular Week,Laptop,Regular Week,0,2024-07-22 00:00:00,2024-07-27 00:00:00,-3,3,TRUE,Dell,Ultrabook,Thursday,FALSE,30,July,Rainy,11,Morning,FALSE,,Engineering,Data Science,FALSE,28,5.333333333,Laptop,Mid-range,32GB,256GB,Intel i7,14,2.93,15.4,,,Excellent,Returned,0
R00668,U0558,Student,G023,Gadget_23,Projector,2024-06-15 00:00:00,2024-06-21 00:00:00,6,422,2532,Regular Week,Laptop,Regular Week,0,2024-06-11 00:00:00,2024-06-16 00:00:00,-4,4,TRUE,Epson,HD Projector,Saturday,TRUE,24,June,Rainy,12,Morning,FALSE,3,BSCS,Networking,TRUE,16,5,Projector,Budget,,,,12,1.76,15.1,,,Good,Returned,0
R00669,U0782,Student,G032,Gadget_32,Camera,2024-03-12 00:00:00,2024-03-15 00:00:00,3,200,600,Exam Week,Scientific Calculator,Exam Week,7,2024-03-08 00:00:00,2024-03-13 00:00:00,-4,4,TRUE,Canon,DSLR,Tuesday,FALSE,11,March,Dry,16,Afternoon,FALSE,1,Engineering,Programming,TRUE,20,3.666666667,Camera,Budget,,,,17,2.49,13.5,,32,Good,Returned,0
R00670,U0895,Student,G049,Gadget_49,Calculator,2024-11-08 00:00:00,2024-11-11 00:00:00,3,312,936,Regular Week,Laptop,Regular Week,0,2024-11-06 00:00:00,2024-11-11 00:00:00,-2,2,TRUE,Casio,Scientific,Friday,FALSE,45,November,Rainy,10,Morning,FALSE,1,BSIS,Data Science,TRUE,8,4,Calculator,Premium,,,,13,1.64,16.2,Graphing,,Fair,Returned,0
R00671,U0989,Staff,G028,Gadget_28,Tablet,2024-09-14 00:00:00,2024-09-21 00:00:00,7,345,2415,Regular Week,Laptop,Regular Week,0,2024-09-10 00:00:00,2024-09-15 00:00:00,-4,4,TRUE,Apple,iPad,Saturday,TRUE,37,September,Rainy,11,Morning,FALSE,,BSIS,Networking,FALSE,5,4.333333333,Tablet,Premium,,,,10,2.7,16,,,Fair,Returned,0
R00672,U0517,Staff,G012,Gadget_12,Tablet,2024-11-22 00:00:00,2024-11-23 00:00:00,1,61,61,Regular Week,Laptop,Regular Week,0,2024-11-19 00:00:00,2024-11-24 00:00:00,-3,3,TRUE,Apple,iPad,Friday,FALSE,47,November,Rainy,11,Morning,FALSE,,BSIS,Programming,FALSE,21,3.666666667,Tablet,Budget,,,,13,2.2,15.3,,,Excellent,Returned,0
R00673,U0642,Student,G040,Gadget_40,Camera,2024-01-31 00:00:00,2024-02-03 00:00:00,3,118,354,Regular Week,Laptop,Regular Week,0,2024-01-28 00:00:00,2024-02-02 00:00:00,-3,3,TRUE,Canon,DSLR,Wednesday,FALSE,5,January,Dry,11,Morning,FALSE,4,BSIS,Networking,FALSE,11,3.666666667,Camera,Mid-range,,,,5,2.71,13.9,,48,Fair,Returned,0
R00674,U0614,Student,G036,Gadget_36,Calculator,2024-08-12 00:00:00,2024-08-16 00:00:00,4,391,1564,Regular Week,Laptop,Regular Week,0,2024-08-09 00:00:00,2024-08-14 00:00:00,-3,3,TRUE,Casio,Scientific,Monday,FALSE,33,August,Rainy,10,Morning,FALSE,4,BSCS,Networking,TRUE,1,2.666666667,Calculator,Mid-range,,,,9,2.21,14.1,Scientific,,Excellent,Returned,0
R00675,U0248,Student,G033,Gadget_33,Tablet,2024-11-07 00:00:00,2024-11-08 00:00:00,1,142,142,Regular Week,Laptop,Regular Week,0,2024-11-06 00:00:00,2024-11-11 00:00:00,-1,1,TRUE,Apple,iPad,Thursday,FALSE,45,November,Rainy,10,Morning,FALSE,3,BSCS,Programming,TRUE,26,2.666666667,Tablet,Mid-range,,,,7,1.19,15.8,,,Fair,Returned,0
R00676,U0477,Student,G005,Gadget_5,Tablet,2024-09-16 00:00:00,2024-09-23 00:00:00,7,452,3164,Regular Week,Laptop,Regular Week,0,2024-09-14 00:00:00,2024-09-19 00:00:00,-2,2,TRUE,Apple,iPad,Monday,FALSE,38,September,Rainy,14,Afternoon,FALSE,4,BSIT,Programming,FALSE,25,4,Tablet,Budget,,,,8,1.71,16.5,,,Good,Returned,0
R00677,U0652,Student,G020,Gadget_20,Tablet,2024-02-24 00:00:00,2024-02-29 00:00:00,5,346,1730,Regular Week,Laptop,Regular Week,0,2024-02-20 00:00:00,2024-02-25 00:00:00,-4,4,TRUE,Apple,iPad,Saturday,TRUE,8,February,Dry,13,Afternoon,FALSE,3,BSIT,Programming,TRUE,22,4.333333333,Tablet,Budget,,,,9,2.25,14.1,,,Good,Returned,0
R00678,U0428,Faculty,G043,Gadget_43,Camera,2024-07-03 00:00:00,2024-07-05 00:00:00,2,223,446,Regular Week,Laptop,Regular Week,0,2024-06-29 00:00:00,2024-07-04 00:00:00,-4,4,TRUE,Canon,DSLR,Wednesday,FALSE,27,July,Rainy,12,Morning,FALSE,,BSIT,Data Science,FALSE,2,4.666666667,Camera,Budget,,,,7,2.17,16.8,,24,Fair,Returned,0
R00679,U0496,Staff,G008,Gadget_8,Tablet,2024-02-12 00:00:00,2024-02-14 00:00:00,2,63,126,Regular Week,Laptop,Regular Week,0,2024-02-11 00:00:00,2024-02-16 00:00:00,-1,1,TRUE,Apple,iPad,Monday,FALSE,7,February,Dry,12,Morning,FALSE,,BSIT,Networking,FALSE,2,3,Tablet,Mid-range,,,,17,1.81,15.8,,,Excellent,Returned,0
R00680,U0071,Faculty,G008,Gadget_8,Tablet,2024-02-24 00:00:00,2024-02-27 00:00:00,3,63,189,Regular Week,Laptop,Regular Week,0,2024-02-21 00:00:00,2024-02-26 00:00:00,-3,3,TRUE,Apple,iPad,Saturday,TRUE,8,February,Dry,8,Morning,FALSE,,Engineering,Programming,TRUE,12,2.333333333,Tablet,Budget,,,,10,2.66,15.8,,,Excellent,Returned,0
R00681,U0784,Staff,G002,Gadget_2,Projector,2024-09-13 00:00:00,2024-09-16 00:00:00,3,98,294,Regular Week,Laptop,Regular Week,0,2024-09-11 00:00:00,2024-09-16 00:00:00,-2,2,TRUE,Epson,HD Projector,Friday,FALSE,37,September,Rainy,8,Morning,FALSE,,BSIT,Networking,TRUE,17,2.666666667,Projector,Budget,,,,19,2.17,12.1,,,Excellent,Returned,0
R00682,U0023,Staff,G013,Gadget_13,Tablet,2024-09-10 00:00:00,2024-09-17 00:00:00,7,358,2506,Regular Week,Laptop,Regular Week,0,2024-09-09 00:00:00,2024-09-14 00:00:00,-1,1,TRUE,Apple,iPad,Tuesday,FALSE,37,September,Rainy,13,Afternoon,FALSE,,Engineering,Networking,FALSE,1,4.333333333,Tablet,Budget,,,,14,1.21,15.5,,,Excellent,Returned,0
R00683,U0225,Faculty,G031,Gadget_31,Camera,2024-05-02 00:00:00,2024-05-03 00:00:00,1,69,69,Regular Week,Laptop,Regular Week,0,2024-04-28 00:00:00,2024-05-03 00:00:00,-4,4,TRUE,Canon,DSLR,Thursday,FALSE,18,May,Dry,14,Afternoon,FALSE,,BSIT,Programming,FALSE,16,3.666666667,Camera,Mid-range,,,,11,1.57,11.9,,48,Excellent,Returned,0
R00684,U0959,Staff,G018,Gadget_18,Calculator,2024-09-06 00:00:00,2024-09-07 00:00:00,1,445,445,Regular Week,Laptop,Regular Week,0,2024-09-05 00:00:00,2024-09-10 00:00:00,-1,1,TRUE,Casio,Scientific,Friday,FALSE,36,September,Rainy,8,Morning,FALSE,,BSCS,Networking,TRUE,15,3,Calculator,Budget,,,,17,2.64,16.4,Scientific,,Excellent,Returned,0
R00685,U0203,Staff,G019,Gadget_19,Projector,2024-08-31 00:00:00,2024-09-03 00:00:00,3,240,720,Regular Week,Laptop,Regular Week,0,2024-08-30 00:00:00,2024-09-04 00:00:00,-1,1,TRUE,Epson,HD Projector,Saturday,TRUE,35,August,Rainy,11,Morning,FALSE,,BSIS,Programming,FALSE,27,1.666666667,Projector,Mid-range,,,,19,1.91,15.7,,,Excellent,Returned,0
R00686,U0344,Student,G024,Gadget_24,Calculator,2024-01-15 00:00:00,2024-01-19 00:00:00,4,176,704,Regular Week,Laptop,Regular Week,0,2024-01-14 00:00:00,2024-01-19 00:00:00,-1,1,TRUE,Casio,Scientific,Monday,FALSE,3,January,Dry,12,Morning,FALSE,2,BSCS,Programming,FALSE,4,2.666666667,Calculator,Premium,,,,17,2.24,14.7,Basic,,Fair,Returned,0
R00687,U0970,Faculty,G015,Gadget_15,Calculator,2024-11-02 00:00:00,2024-11-08 00:00:00,6,298,1788,Regular Week,Laptop,Regular Week,0,2024-11-01 00:00:00,2024-11-06 00:00:00,-1,1,TRUE,Casio,Scientific,Saturday,TRUE,44,November,Rainy,12,Morning,FALSE,,Engineering,Programming,TRUE,7,4.333333333,Calculator,Budget,,,,6,1.1,12.5,Basic,,Fair,Returned,0
R00688,U0775,Staff,G039,Gadget_39,Camera,2024-07-10 00:00:00,2024-07-13 00:00:00,3,170,510,Regular Week,Laptop,Regular Week,0,2024-07-06 00:00:00,2024-07-11 00:00:00,-4,4,TRUE,Canon,DSLR,Wednesday,FALSE,28,July,Rainy,8,Morning,FALSE,,BSIS,Programming,TRUE,15,4.333333333,Camera,Budget,,,,14,2.32,16.7,,32,Excellent,Returned,0
R00689,U0638,Faculty,G024,Gadget_24,Calculator,2024-05-25 00:00:00,2024-05-28 00:00:00,3,176,528,Regular Week,Laptop,Regular Week,0,2024-05-24 00:00:00,2024-05-29 00:00:00,-1,1,TRUE,Casio,Scientific,Saturday,TRUE,21,May,Dry,13,Afternoon,FALSE,,Engineering,Networking,TRUE,4,4,Calculator,Mid-range,,,,17,2.68,12.1,Basic,,Good,Returned,0
R00690,U0397,Student,G050,Gadget_50,Laptop,2024-03-27 00:00:00,2024-04-02 00:00:00,6,483,2898,Exam Week,Scientific Calculator,Exam Week,7,2024-03-26 00:00:00,2024-03-31 00:00:00,-1,1,TRUE,Dell,Ultrabook,Wednesday,FALSE,13,March,Dry,14,Afternoon,FALSE,1,Engineering,Networking,FALSE,25,4,Laptop,Premium,32GB,1TB,Intel i7,16,1.39,11.8,,,Excellent,Returned,0
R00691,U0871,Faculty,G001,Gadget_1,Laptop,2024-08-28 00:00:00,2024-08-30 00:00:00,2,332,664,Regular Week,Laptop,Regular Week,0,2024-08-26 00:00:00,2024-08-31 00:00:00,-2,2,TRUE,Dell,Ultrabook,Wednesday,FALSE,35,August,Rainy,8,Morning,FALSE,,BSIT,Networking,TRUE,11,3.666666667,Laptop,Mid-range,8GB,1TB,Intel i5,11,1.11,13.5,,,Excellent,Returned,0
